,prior,marginal,conditional_probability,source,percentile,p_value,bh_thresh,bayes ratio
150,neurologic disorder,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
149,somatic sensation,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
148,property of toxin,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
147,place references,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
146,musculoskeletal,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
145,hematologic,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
153,sense of self,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
144,metabolic,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
142,written media references,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
141,oncologic,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
140,genitourinary,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
139,cardiovascular,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
138,song references,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
137,gastrointestinal,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
136,misclassified,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
135,motor,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
143,chemical process,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
134,immunologic,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
154,use of substance,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
156,uninterpretable,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
174,oncologic,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
173,genitourinary,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
172,cardiovascular,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
171,song references,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
170,gastrointestinal,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
169,misclassified,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
168,motor,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
167,immunologic,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
155,sexual activity,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
166,global nervous system,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
164,integumentary,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
163,behavior,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
162,cognitive ability,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
161,infectious,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
160,esp,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
159,renal,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
158,activity references,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
157,respiratory,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
165,emotion,gastrointestinal,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
133,global nervous system,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
132,emotion,misclassified,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
131,integumentary,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
107,genitourinary,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
106,cardiovascular,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
105,song references,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
104,gastrointestinal,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
103,misclassified,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
102,motor,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
101,immunologic,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
100,global nervous system,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
108,oncologic,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
99,emotion,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
97,behavior,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
96,cognitive ability,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
95,infectious,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
94,esp,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
93,renal,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
92,activity references,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
91,respiratory,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
90,uninterpretable,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
98,integumentary,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
109,written media references,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
110,chemical process,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
111,metabolic,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
130,behavior,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
129,cognitive ability,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
128,infectious,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
127,esp,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
126,renal,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
125,activity references,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
124,respiratory,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
123,uninterpretable,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
122,sexual activity,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
121,use of substance,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
120,sense of self,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
119,endocrine,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
118,perception,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
117,neurologic disorder,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
116,somatic sensation,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
115,property of toxin,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
114,place references,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
113,musculoskeletal,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
112,hematologic,motor,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
88,use of substance,immunologic,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
708,place references,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
353,sexual activity,written media references,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
355,respiratory,written media references,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
595,global nervous system,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
594,emotion,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
593,integumentary,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
592,behavior,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
591,cognitive ability,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
590,infectious,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
589,esp,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
588,renal,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
596,immunologic,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
587,activity references,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
585,uninterpretable,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
584,sexual activity,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
583,use of substance,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
582,sense of self,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
581,endocrine,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
580,perception,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
579,neurologic disorder,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
578,somatic sensation,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
586,respiratory,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
577,property of toxin,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
597,motor,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
599,gastrointestinal,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
617,sexual activity,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
616,use of substance,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
615,sense of self,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
614,endocrine,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
613,perception,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
612,neurologic disorder,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
611,somatic sensation,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
610,property of toxin,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
598,misclassified,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
609,place references,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
607,hematologic,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
606,metabolic,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
605,chemical process,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
604,written media references,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
603,oncologic,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
602,genitourinary,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
601,cardiovascular,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
600,song references,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
608,musculoskeletal,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
618,uninterpretable,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
576,place references,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
574,hematologic,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
551,sexual activity,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
550,use of substance,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
549,sense of self,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
548,endocrine,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
547,perception,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
546,neurologic disorder,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
545,somatic sensation,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
544,property of toxin,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
552,uninterpretable,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
543,place references,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
541,hematologic,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
540,metabolic,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
539,chemical process,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
538,written media references,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
537,oncologic,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
536,genitourinary,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
535,cardiovascular,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
534,song references,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
542,musculoskeletal,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
575,musculoskeletal,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
553,respiratory,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
555,renal,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
573,metabolic,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
572,chemical process,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
571,written media references,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
570,oncologic,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
569,genitourinary,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
568,cardiovascular,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
567,song references,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
566,gastrointestinal,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
554,activity references,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
565,misclassified,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
563,immunologic,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
562,global nervous system,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
561,emotion,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
560,integumentary,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
559,behavior,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
558,cognitive ability,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
557,infectious,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
556,esp,property of toxin,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
564,motor,somatic sensation,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
619,respiratory,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
620,activity references,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
621,renal,neurologic disorder,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,
684,uninterpretable,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
683,sexual activity,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
682,use of substance,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
681,sense of self,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
680,endocrine,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
679,perception,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
678,neurologic disorder,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
677,somatic sensation,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
685,respiratory,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
676,property of toxin,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
674,musculoskeletal,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
673,hematologic,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
672,metabolic,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
671,chemical process,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
670,written media references,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
669,oncologic,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
668,genitourinary,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
667,cardiovascular,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
675,place references,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
666,song references,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
686,activity references,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
688,esp,endocrine,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
706,hematologic,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
705,metabolic,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
704,chemical process,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
703,written media references,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
702,oncologic,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
701,genitourinary,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
700,cardiovascular,sense of self,0.0,ss,0.39159424632903805,1.0,0.019579712316451905,0.0
