,prior,conditional,conditional_probability
376635,paroxetine,cocaine,0.0015860428231562252
376636,paroxetine,inositol,0.010526315789473684
376640,paroxetine,selegiline,0.01680672268907563
376649,paroxetine,chlorpromazine,0.01507537688442211
376652,paroxetine,mescaline,0.0004145936981757877
376655,paroxetine,oxytocin,0.008547008547008548
376659,paroxetine,opioids,0.0005343307507347048
376667,paroxetine,mirtazapine,0.01694915254237288
376677,paroxetine,salvia,0.0002685284640171858
376690,paroxetine,laudanum,0.009433962264150943
376691,paroxetine,morphine,0.0011507479861910242
376694,paroxetine,minaprine,0.024390243902439025
376701,paroxetine,anxiolytic,0.008658008658008658
376731,paroxetine,dextromethorphan,0.0034071550255536627
376738,paroxetine,nicotine,0.0010193679918450561
376768,paroxetine,bupropion,0.008333333333333335
376779,paroxetine,ciprofloxacin,0.04
376786,paroxetine,fenfluramine,0.015625
376790,paroxetine,glucose,0.006666666666666667
376792,paroxetine,meclizine,0.015625
376794,paroxetine,pramipexole,0.024390243902439025
376797,paroxetine,serotonin,0.004520341536916122
376813,paroxetine,marijuana,0.001287415513356936
376832,paroxetine,ritonavir,0.03125
376834,paroxetine,methylphenidate,0.009230769230769232
376836,paroxetine,chorpheniramine,0.026315789473684213
376838,paroxetine,norepinephrine,0.00859106529209622
376839,paroxetine,hydroxyl,0.007042253521126761
376843,paroxetine,methylenedioxypyrovalerone,0.037037037037037035
376848,paroxetine,antidepressant,0.008506616257088848
376869,paroxetine,MDMA,0.0017455814968361336
376872,paroxetine,vardenafil,0.023255813953488372
376880,paroxetine,epinephrine,0.0040404040404040395
376932,paroxetine,venlafaxine,0.02272727272727273
376934,paroxetine,phentolamine,0.018181818181818184
376946,paroxetine,cathinone,0.005128205128205128
376948,paroxetine,dimethyltryptamine,0.003952569169960474
376965,paroxetine,buprenorphine,0.0038022813688212928
376972,paroxetine,imipramine,0.01666666666666667
376981,paroxetine,hydrocodone,0.0025167785234899327
376983,paroxetine,hydromorphone,0.002444987775061125
376994,paroxetine,tryptamine,0.0005931198102016608
376997,paroxetine,isoniazid,0.04
377005,paroxetine,cipramil,0.030769230769230767
377029,paroxetine,phenethylamine,0.0014825796886582653
377036,paroxetine,adrafinil,0.010416666666666666
377065,paroxetine,thioridazine,0.03448275862068965
377069,paroxetine,benzodiazepine,0.0010515247108307043
377075,paroxetine,isocarboxazid,0.035294117647058816
377078,paroxetine,methamphetamine,0.0013596193065941538
377121,paroxetine,rolipram,0.024390243902439025
377125,paroxetine,thymoanaesthetiser,0.024390243902439025
377137,paroxetine,percocet,0.0032786885245901644
377162,paroxetine,acetaminophen,0.003861003861003861
377175,paroxetine,dihydrocodeine,0.01342281879194631
377177,paroxetine,amphetamine,0.0020935101186322397
377184,paroxetine,coricidin,0.0037174721189591076
377238,carfentanil,LSD,0.00017593244194229416
377287,carfentanil,mescaline,0.0004145936981757877
377294,carfentanil,opioids,0.0005343307507347048
377312,carfentanil,salvia,0.0002685284640171858
377326,carfentanil,morphine,0.0011507479861910242
377331,carfentanil,methadone,0.0010928961748633882
377504,carfentanil,MDMA,0.0002181976871045167
377600,carfentanil,buprenorphine,0.0038022813688212928
377660,carfentanil,fentanyl,0.003430531732418525
377830,wormwood,oxycodone,0.002588996763754045
377836,wormwood,hypericum,0.025641025641025644
377843,wormwood,hormone,0.008944543828264758
377845,wormwood,fluoxetine,0.005235602094240838
377846,wormwood,pseudoephedrine,0.0031446540880503146
377851,wormwood,benzoylecgonine,0.016393442622950817
377871,wormwood,triterpene,0.01492537313432836
377873,wormwood,LSD,0.002638986629134412
377878,wormwood,caffeine,0.006622516556291391
377883,wormwood,iprocin,0.0045662100456621
377894,wormwood,coriamyrtine,0.029411764705882356
377901,wormwood,pseudotutine,0.029411764705882356
377903,wormwood,piper methysticum,0.030303030303030307
377905,wormwood,cocaine,0.003965107057890564
377919,wormwood,chlorpromazine,0.005025125628140704
377922,wormwood,mescaline,0.00373134328358209
377927,wormwood,myristicine,0.024390243902439025
377929,wormwood,opioids,0.004274646005877639
377942,wormwood,quetiapine,0.03125
377947,wormwood,salvia,0.013157894736842105
377951,wormwood,cocaethylene,0.03448275862068965
377957,wormwood,pyridine,0.015037593984962409
377960,wormwood,laudanum,0.009433962264150943
377961,wormwood,morphine,0.0017261219792865366
377971,wormwood,anxiolytic,0.004329004329004329
378001,wormwood,dextromethorphan,0.0017035775127768314
378004,wormwood,dimenhydrinate,0.008849557522123894
378008,wormwood,nicotine,0.013761467889908258
378040,wormwood,zygophyllaceae,0.021505376344086027
378058,wormwood,ergometrine,0.010309278350515464
378060,wormwood,glucose,0.006666666666666667
378062,wormwood,meclizine,0.015625
378066,wormwood,solanum,0.01666666666666667
378067,wormwood,serotonin,0.0015067805123053742
378074,wormwood,scopalamine,0.007751937984496125
378082,wormwood,vinblastine,0.015748031496062992
378083,wormwood,marijuana,0.010299324106855488
378091,wormwood,cyclizine,0.024390243902439025
378092,wormwood,mephedrone,0.00398406374501992
378096,wormwood,reserpate,0.029411764705882356
378104,wormwood,methylphenidate,0.003076923076923077
378108,wormwood,norepinephrine,0.005154639175257733
378109,wormwood,hydroxyl,0.007042253521126761
378118,wormwood,antidepressant,0.001890359168241966
378125,wormwood,lasiantha,0.027777777777777776
378128,wormwood,tequila,0.008264462809917356
378135,wormwood,thebaine,0.0033444816053511705
378139,wormwood,MDMA,0.0021819768710451674
378141,wormwood,bufotenin,0.004264392324093817
378150,wormwood,epinephrine,0.0060606060606060615
378160,wormwood,dpt,0.004405286343612335
378167,wormwood,myristicin,0.028169014084507043
378205,wormwood,hyoscyamine,0.003355704697986577
378215,wormwood,quinine,0.02985074626865672
378216,wormwood,cathinone,0.010256410256410256
378218,wormwood,dimethyltryptamine,0.007905138339920948
378222,wormwood,methoxyamphetamine,0.029411764705882356
378228,wormwood,dichloromethane,0.013333333333333334
378251,wormwood,hydrocodone,0.0041946308724832215
378264,wormwood,tryptamine,0.0035587188612099647
378280,wormwood,olanzapine,0.007692307692307692
378298,wormwood,periwinkle,0.025641025641025644
378328,wormwood,benzene,0.0067340067340067354
378339,wormwood,benzodiazepine,0.0010515247108307043
378347,wormwood,cordifolia,0.018867924528301886
378348,wormwood,methamphetamine,0.0006798096532970769
378358,wormwood,z-drug,0.0051813471502590676
378361,wormwood,ecgonine,0.01785714285714286
378364,wormwood,myrtifolia,0.024390243902439025
378369,wormwood,norhyoscyamine,0.021978021978021976
378407,wormwood,percocet,0.006557377049180329
378429,wormwood,other,0.0073637702503681875
378432,wormwood,acetaminophen,0.0019305019305019305
378444,wormwood,ibogaine,0.003992015968063873
378447,wormwood,amphetamine,0.003140265177948361
378508,diacylglycerol,LSD,0.00017593244194229416
378541,diacylglycerol,inositol,0.010526315789473684
378557,diacylglycerol,mescaline,0.0004145936981757877
378702,diacylglycerol,serotonin,0.0005022601707684581
378776,diacylglycerol,bufotenin,0.0021321961620469087
378795,diacylglycerol,dpt,0.0014684287812041115
378899,diacylglycerol,tryptamine,0.0005931198102016608
379064,diacylglycerol,other,0.0014727540500736375
379194,siemilanceata,psilocybin,0.010638297872340424
379834,papaver somiferum,opioids,0.0002671653753673524
380392,ergopeptine,elymoclavine,0.023255813953488372
380413,ergopeptine,LSD,0.00017593244194229416
380598,ergopeptine,ergometrine,0.005154639175257732
380638,ergopeptine,bromocriptine,0.027027027027027025
381104,cascarilla,opioids,0.0002671653753673524
381653,trigonella,hormone,0.0017889087656529515
382093,trigonella,glycine,0.037037037037037035
382318,uranium,LSD,0.0003518648838845883
382323,uranium,caffeine,0.0012040939193257074
382350,uranium,cocaine,0.0003965107057890563
382367,uranium,mescaline,0.0004145936981757877
382406,uranium,morphine,0.0011507479861910242
382453,uranium,nicotine,0.0005096839959225281
382519,uranium,scopalamine,0.002583979328165375
382528,uranium,marijuana,0.000321853878339234
382583,uranium,chamomile,0.0038910505836575885
382584,uranium,MDMA,0.0002181976871045167
382865,uranium,wormwood,0.001988071570576541
382908,igg,cobalt,0.012658227848101266
382910,igg,oxycodone,0.0006472491909385112
382931,igg,benzoylecgonine,0.016393442622950817
382953,igg,LSD,0.00017593244194229416
382958,igg,caffeine,0.0006020469596628537
382975,igg,insulin,0.006289308176100629
382985,igg,cocaine,0.0003965107057890563
383009,igg,opioids,0.0002671653753673524
383041,igg,morphine,0.0005753739930955121
383046,igg,methadone,0.0010928961748633882
383081,igg,dextromethorphan,0.0017035775127768314
383106,igg,dimethcathinone,0.038461538461538464
383213,igg,benzylethylamine,0.038461538461538464
383215,igg,thebaine,0.0033444816053511705
383219,igg,MDMA,0.0002181976871045167
383261,igg,dimethylglyoxime,0.038461538461538464
383268,igg,nitropropene,0.03333333333333334
383298,igg,dimethyltryptamine,0.003952569169960474
383345,igg,hydroxyzine,0.0125
383375,igg,fentanyl,0.0017152658662092624
383419,igg,benzodiazepine,0.0010515247108307043
383428,igg,methamphetamine,0.0006798096532970769
383457,igg,phenacetin,0.03333333333333334
383512,igg,acetaminophen,0.0019305019305019305
383527,igg,amphetamine,0.0003489183531053734
383620,methylecgonine,cocaine,0.0003965107057890563
383621,methylecgonine,inositol,0.010526315789473684
383692,methylecgonine,sodium,0.0013774104683195593
383775,methylecgonine,glucose,0.0033333333333333327
383788,methylecgonine,methylenedioxyamphetamines,0.038461538461538464
383823,methylecgonine,norepinephrine,0.0017182130584192444
384043,methylecgonine,benzene,0.0033670033670033677
384076,methylecgonine,ecgonine,0.01785714285714286
384157,methylecgonine,ammonium,0.009345794392523366
384162,methylecgonine,amphetamine,0.0003489183531053734
384178,other,cobalt,0.012658227848101266
384180,other,oxycodone,0.0064724919093851144
384184,other,tranylcypromine,0.00546448087431694
384187,other,commiphora,0.03125
384193,other,hormone,0.01610017889087657
384195,other,fluoxetine,0.005235602094240838
384196,other,pseudoephedrine,0.006289308176100629
384207,other,phenoperidine,0.01694915254237288
384221,other,triterpene,0.01492537313432836
384223,other,LSD,0.006157635467980296
384228,other,caffeine,0.006020469596628537
384231,other,cannabimimetic,0.02127659574468085
384240,other,diethylpropion,0.016129032258064516
384242,other,phenelzine,0.0047393364928909965
384245,other,insulin,0.025157232704402517
384248,other,meperidine,0.009478672985781993
384250,other,vasopressin,0.027027027027027025
384253,other,piper methysticum,0.0202020202020202
384255,other,cocaine,0.005154639175257732
384256,other,inositol,0.010526315789473684
384261,other,piperidino,0.01694915254237288
384272,other,mescaline,0.005804311774461028
384279,other,opioids,0.00667913438418381
384286,other,propoxyphene,0.02145922746781116
384289,other,ketobemidone,0.01694915254237288
384296,other,isomorphinans,0.01694915254237288
384297,other,salvia,0.004296455424274973
384299,other,choline,0.013793103448275864
384311,other,morphine,0.005753739930955121
384316,other,methadone,0.00546448087431694
384318,other,sertraline,0.005847953216374269
384321,other,anxiolytic,0.017316017316017316
384327,other,sodium,0.008264462809917356
384329,other,selenium,0.03448275862068965
384341,other,N-Ethyl-3-piperidyl benzilate,0.01694915254237288
384351,other,dextromethorphan,0.0034071550255536627
384354,other,dimenhydrinate,0.008849557522123894
384358,other,nicotine,0.007135575942915392
384359,other,naloxone,0.004694835680751174
384367,other,benzphetamine,0.016129032258064516
384368,other,phenylalkylamines,0.014084507042253518
384382,other,chlorine,0.0045662100456621
384386,other,valproic acid,0.03333333333333334
384388,other,bupropion,0.008333333333333335
384389,other,clortermine,0.01694915254237288
384391,other,dimethyl,0.023255813953488372
384397,other,propranolol,0.03125
384406,other,fenfluramine,0.015625
384407,other,glucocorticoid,0.028571428571428567
384408,other,ergometrine,0.010309278350515464
384410,other,glucose,0.0033333333333333327
384411,other,aminorex,0.013333333333333334
384415,other,risperidone,0.017241379310344827
384417,other,serotonin,0.013058764439979907
384418,other,pipradrol,0.015625
384432,other,vinblastine,0.007874015748031496
384433,other,marijuana,0.007402639201802381
384442,other,mephedrone,0.00398406374501992
384444,other,pyrovalerone,0.01694915254237288
384454,other,methylphenidate,0.009230769230769232
384458,other,norepinephrine,0.00859106529209622
384459,other,hydroxyl,0.014084507042253518
384468,other,antidepressant,0.00945179584120983
384478,other,tequila,0.008264462809917356
384485,other,thebaine,0.006688963210702341
384488,other,chamomile,0.035019455252918295
384489,other,MDMA,0.006109535238926467
384491,other,bufotenin,0.006396588486140726
384500,other,epinephrine,0.008080808080808079
384507,other,phenylpropanolamine,0.014598540145985403
384508,other,THC,0.011494252873563218
384510,other,dpt,0.005873715124816447
384515,other,mdmethcathinone,0.04
384519,other,benzylpiperazine,0.009009009009009007
384525,other,entactogen,0.018518518518518517
384537,other,levophacetoperane,0.01694915254237288
384548,other,empathogen,0.007575757575757577
384552,other,venlafaxine,0.015151515151515154
384555,other,hyoscyamine,0.006711409395973155
384566,other,cathinone,0.005128205128205128
384570,other,desmethylprodine,0.014492753623188406
384571,other,thymiquinone,0.01694915254237288
384576,other,chlorphentermine,0.01694915254237288
384585,other,buprenorphine,0.0038022813688212928
384592,other,imipramine,0.01666666666666667
384601,other,hydrocodone,0.00587248322147651
384603,other,hydromorphone,0.004889975550122249
384613,other,dehydroepiandrosterone,0.037037037037037035
384614,other,tryptamine,0.014827995255041516
384615,other,hydroxyzine,0.025
384630,other,olanzapine,0.007692307692307692
384638,other,loperamide,0.008547008547008548
384645,other,fentanyl,0.0051457975986277885
384649,other,phenethylamine,0.0029651593773165306
384654,other,diphenhydramine,0.015151515151515154
384660,other,psychotogen,0.021505376344086027
384663,other,antiseptic,0.011904761904761904
384672,other,phenylethylhydrazine,0.01694915254237288
384674,other,morphinans,0.012987012987012986
384679,other,mephentermine,0.01694915254237288
384689,other,benzodiazepine,0.023133543638275498
384696,other,piperidyl,0.025641025641025644
384698,other,methamphetamine,0.006118286879673692
384705,other,glycerol,0.028571428571428567
384713,other,psychonaut,0.0032467532467532465
384714,other,myrtifolia,0.024390243902439025
384730,other,methylene,0.014492753623188406
384757,other,percocet,0.009836065573770493
384763,other,benzomorphans,0.01694915254237288
384770,other,wormwood,0.009940357852882704
384782,other,acetaminophen,0.005791505791505792
384794,other,ibogaine,0.0019960079840319364
384797,other,amphetamine,0.006978367062107468
384804,other,coricidin,0.0037174721189591076
384890,dimethylcarbonate,cocaine,0.0003965107057890563
384891,dimethylcarbonate,inositol,0.010526315789473684
384962,dimethylcarbonate,sodium,0.0013774104683195593
385045,dimethylcarbonate,glucose,0.0033333333333333327
385058,dimethylcarbonate,methylenedioxyamphetamines,0.038461538461538464
385093,dimethylcarbonate,norepinephrine,0.0017182130584192444
385313,dimethylcarbonate,benzene,0.0033670033670033677
385346,dimethylcarbonate,ecgonine,0.01785714285714286
385427,dimethylcarbonate,ammonium,0.009345794392523366
385432,dimethylcarbonate,amphetamine,0.0003489183531053734
386083,acetaminophen,cobalt,0.02531645569620253
386085,acetaminophen,oxycodone,0.025889967637540454
386089,acetaminophen,tranylcypromine,0.01092896174863388
386098,acetaminophen,hormone,0.0017889087656529515
386100,acetaminophen,fluoxetine,0.010471204188481676
386101,acetaminophen,pseudoephedrine,0.01886792452830189
386106,acetaminophen,benzoylecgonine,0.016393442622950817
